"st_astext"
"POINT(-43.1760482 -22.9148077)"
"POINT(-43.1761212281648 -22.9151503312367)"
"POINT(-43.175112725421 -22.9134954761951)"
"POINT(-43.1755665257356 -22.9141068606034)"
"POINT(-43.1758428 -22.9144446)"
"POINT(-43.1759074 -22.9145177)"
"POINT(-43.1755665257356 -22.9141068606034)"
"POINT(-43.1757323 -22.9143302)"
"POINT(-43.1758428 -22.9144446)"
"POINT(-43.1761212281648 -22.9151503312367)"
"POINT(-43.1762975845924 -22.9159777511808)"
"POINT(-43.175837 -22.9192555)"
"POINT(-43.1758012165848 -22.9192873804425)"
"POINT(-43.1762975845924 -22.9159777511808)"
"POINT(-43.1763778 -22.9163541)"
"POINT(-43.1766009 -22.9180617)"
"POINT(-43.1765837 -22.9183463)"
"POINT(-43.1765151 -22.9185993)"
"POINT(-43.1763778 -22.9188286)"
"POINT(-43.1759434 -22.9191715)"
"POINT(-43.175837 -22.9192555)"
"POINT(-43.1768622 -22.9207949)"
"POINT(-43.1768948658057 -22.9209421647625)"
"POINT(-43.1768241 -22.9206231)"
"POINT(-43.1768622 -22.9207949)"
"POINT(-43.1767336 -22.9203256)"
"POINT(-43.176776 -22.9205244)"
"POINT(-43.1768241 -22.9206231)"
"POINT(-43.175837 -22.9192555)"
"POINT(-43.1760001 -22.9193819)"
"POINT(-43.1753135 -22.9183779)"
"POINT(-43.1754165 -22.9186625)"
"POINT(-43.1756396 -22.919042)"
"POINT(-43.1757257 -22.9191351)"
"POINT(-43.175837 -22.9192555)"
"POINT(-43.1745698 -22.9204389)"
"POINT(-43.1744737 -22.9203116)"
"POINT(-43.1765052 -22.9199646)"
"POINT(-43.1766168 -22.9200989)"
"POINT(-43.1767336 -22.9203256)"
"POINT(-43.1755665257356 -22.9194964728784)"
"POINT(-43.1753135 -22.9197219)"
"POINT(-43.1745698 -22.9204389)"
"POINT(-43.1760001 -22.9193819)"
"POINT(-43.1765052 -22.9199646)"
"POINT(-43.1758012165848 -22.9192873804425)"
"POINT(-43.1755665257356 -22.9194964728784)"
"POINT(-43.1744737 -22.9203116)"
"POINT(-43.1745944 -22.9202351)"
"POINT(-43.1749615 -22.9195796)"
"POINT(-43.175219 -22.9187969)"
"POINT(-43.1753135 -22.9183779)"
"POINT(-43.1770784605905 -22.9217695493443)"
"POINT(-43.1770903 -22.9218229)"
"POINT(-43.1771086 -22.9219054)"
"POINT(-43.1768948658057 -22.9209421647625)"
"POINT(-43.1769291 -22.9210965)"
"POINT(-43.1770784605905 -22.9217695493443)"
"POINT(-43.1780497 -22.9240161)"
"POINT(-43.1784490117985 -22.9242516727753)"
"POINT(-43.17771 -22.9238233)"
"POINT(-43.1780497 -22.9240161)"
"POINT(-43.1775206 -22.9237157)"
"POINT(-43.17771 -22.9238233)"
"POINT(-43.1771086 -22.9219054)"
"POINT(-43.1771196 -22.9219813)"
"POINT(-43.1772004 -22.9225369)"
"POINT(-43.1772667 -22.9231023)"
"POINT(-43.1772667 -22.9231023)"
"POINT(-43.1773387 -22.9233712)"
"POINT(-43.1773747 -22.9235655)"
"POINT(-43.1774594 -22.923663)"
"POINT(-43.1775206 -22.9237157)"
"POINT(-43.1773747 -22.9235655)"
"POINT(-43.1774594 -22.923663)"
"POINT(-43.1795359 -22.9251899)"
"POINT(-43.1793402 -22.9259529)"
"POINT(-43.1796283 -22.9248596)"
"POINT(-43.1795359 -22.9251899)"
"POINT(-43.1784490117985 -22.9242516727753)"
"POINT(-43.1786684 -22.9243811)"
"POINT(-43.1787428 -22.9244206)"
"POINT(-43.1791543 -22.9246594)"
"POINT(-43.1795519 -22.9248324)"
"POINT(-43.1796283 -22.9248596)"
"POINT(-43.1787428 -22.9244206)"
"POINT(-43.1791543 -22.9246594)"
"POINT(-43.1793402 -22.9259529)"
"POINT(-43.1793175 -22.926189)"
"POINT(-43.1793129 -22.9267099)"
"POINT(-43.1793129 -22.9268364)"
"POINT(-43.1793046 -22.9272002)"
"POINT(-43.1793012494777 -22.9275610999443)"
"POINT(-43.1793129 -22.9268364)"
"POINT(-43.1793046 -22.9272002)"
"POINT(-43.1793012494777 -22.9275610999443)"
"POINT(-43.1792955 -22.9281804)"
"POINT(-43.1793001 -22.9283125)"
"POINT(-43.1794194 -22.9292961)"
"POINT(-43.1794539 -22.9294338)"
"POINT(-43.179529 -22.9297947)"
"POINT(-43.1794245387678 -22.9300431172618)"
"POINT(-43.1793001 -22.9283125)"
"POINT(-43.1793144 -22.9288777)"
"POINT(-43.1794194 -22.9292961)"
"POINT(-43.1795182 -22.9308221)"
"POINT(-43.1794989795293 -22.9308704462603)"
"POINT(-43.1794245387678 -22.9300431172618)"
"POINT(-43.1791632 -22.9306646)"
"POINT(-43.1791597868721 -22.9306727991351)"
"POINT(-43.1791453 -22.9307076)"
"POINT(-43.1795182 -22.9308221)"
"POINT(-43.1791597868721 -22.9306727991351)"
"POINT(-43.1791453 -22.9307076)"
"POINT(-43.1800072 -22.9316095)"
"POINT(-43.180225 -22.9316845)"
"POINT(-43.1802634900322 -22.931697770205)"
"POINT(-43.1800072 -22.9316095)"
"POINT(-43.1800581021562 -22.9316270282945)"
"POINT(-43.1794989795293 -22.9308704462603)"
"POINT(-43.1793651 -22.9312072)"
"POINT(-43.1793857 -22.9313954)"
"POINT(-43.1794703 -22.9314245)"
"POINT(-43.1800072 -22.9316095)"
"POINT(-43.1793651 -22.9312072)"
"POINT(-43.1793292 -22.9312976)"
"POINT(-43.1793857 -22.9313954)"
"POINT(-43.1802634900322 -22.931697770205)"
"POINT(-43.1803445 -22.9317257)"
"POINT(-43.1805419 -22.9317938)"
"POINT(-43.1807688 -22.9318738)"
"POINT(-43.1809564174404 -22.9319375458721)"
"POINT(-43.1805419 -22.9317938)"
"POINT(-43.1807688 -22.9318738)"
"POINT(-43.182746 -22.9325505)"
"POINT(-43.1827530480086 -22.9325528509679)"
"POINT(-43.1825861 -22.9324972)"
"POINT(-43.182746 -22.9325505)"
"POINT(-43.1821872 -22.9323641)"
"POINT(-43.1825861 -22.9324972)"
"POINT(-43.1809564174404 -22.9319375458721)"
"POINT(-43.1811264 -22.9319953)"
"POINT(-43.181368 -22.9320784)"
"POINT(-43.1815629 -22.9321455)"
"POINT(-43.1811264 -22.9319953)"
"POINT(-43.181368 -22.9320784)"
"POINT(-43.1815629 -22.9321455)"
"POINT(-43.1816847 -22.9321875)"
"POINT(-43.1817718 -22.9322175)"
"POINT(-43.1818547 -22.9322468)"
"POINT(-43.1821872 -22.9323641)"
"POINT(-43.1817718 -22.9322175)"
"POINT(-43.1818547 -22.9322468)"
"POINT(-43.1827530480086 -22.9325528509679)"
"POINT(-43.1833225 -22.9327428)"
"POINT(-43.1836433 -22.9328487)"
"POINT(-43.1836513632927 -22.932852146111)"
"POINT(-43.1833225 -22.9327428)"
"POINT(-43.1835388 -22.932815)"
"POINT(-43.1836433 -22.9328487)"
"POINT(-43.1853238 -22.9333071)"
"POINT(-43.1854284 -22.9333343)"
"POINT(-43.185539 -22.9333655)"
"POINT(-43.1847346 -22.9333085)"
"POINT(-43.1853238 -22.9333071)"
"POINT(-43.1836513632927 -22.932852146111)"
"POINT(-43.1838836 -22.9329514)"
"POINT(-43.1838836 -22.9329514)"
"POINT(-43.1840948 -22.9331261)"
"POINT(-43.1844855 -22.9332868)"
"POINT(-43.1847346 -22.9333085)"
"POINT(-43.1840948 -22.9331261)"
"POINT(-43.1843988 -22.9332616)"
"POINT(-43.1844855 -22.9332868)"
"POINT(-43.1860748 -22.9335756)"
"POINT(-43.1864063 -22.9337786)"
"POINT(-43.185539 -22.9333655)"
"POINT(-43.1860748 -22.9335756)"
"POINT(-43.1864063 -22.9337786)"
"POINT(-43.1872446244292 -22.9343581769128)"
"POINT(-43.1864063 -22.9337786)"
"POINT(-43.1869864844758 -22.9341797117143)"
"POINT(-43.1889859 -22.935314)"
"POINT(-43.1890295 -22.935339)"
"POINT(-43.1894224 -22.9355645)"
"POINT(-43.1872446244292 -22.9343581769128)"
"POINT(-43.1874839 -22.9345236)"
"POINT(-43.188722 -22.9351752)"
"POINT(-43.1889859 -22.935314)"
"POINT(-43.1874839 -22.9345236)"
"POINT(-43.1878291 -22.9347103)"
"POINT(-43.1886729 -22.9351496)"
"POINT(-43.188722 -22.9351752)"
"POINT(-43.1900918 -22.9364837)"
"POINT(-43.1901589 -22.9367051)"
"POINT(-43.1903230015891 -22.9374888962972)"
"POINT(-43.1900706 -22.9364426)"
"POINT(-43.1900918 -22.9364837)"
"POINT(-43.1894224 -22.9355645)"
"POINT(-43.1896207 -22.935781)"
"POINT(-43.1900399 -22.9363447)"
"POINT(-43.1900706 -22.9364426)"
"POINT(-43.1896207 -22.935781)"
"POINT(-43.1899769 -22.9361949)"
"POINT(-43.1900399 -22.9363447)"
"POINT(-43.190938343386 -22.9383161798058)"
"POINT(-43.1909695 -22.9383304)"
"POINT(-43.1903230015891 -22.9374888962972)"
"POINT(-43.1903891 -22.9378046)"
"POINT(-43.1904292 -22.9379041)"
"POINT(-43.1907745 -22.9382414)"
"POINT(-43.1908378855657 -22.9382703298287)"
"POINT(-43.1907745 -22.9382414)"
"POINT(-43.190938343386 -22.9383161798058)"
"POINT(-43.1904292 -22.9379041)"
"POINT(-43.1905261 -22.9380363)"
"POINT(-43.1906305 -22.938148)"
"POINT(-43.1907745 -22.9382414)"
"POINT(-43.1915631 -22.9384296)"
"POINT(-43.1926345161339 -22.9385342794896)"
"POINT(-43.1915631 -22.9384296)"
"POINT(-43.1917362008498 -22.9384465123032)"
"POINT(-43.1909695 -22.9383304)"
"POINT(-43.1912096 -22.9383881)"
"POINT(-43.1915631 -22.9384296)"
"POINT(-43.1926345161339 -22.9385342794896)"
"POINT(-43.1929469 -22.9385648)"
"POINT(-43.1930362 -22.9385762)"
"POINT(-43.1930362 -22.9385762)"
"POINT(-43.1937181 -22.9386269)"
"POINT(-43.1960178631556 -22.9391434582592)"
"POINT(-43.195848 -22.9385744)"
"POINT(-43.1957633 -22.9383959)"
"POINT(-43.1956919296441 -22.9383161798058)"
"POINT(-43.1937181 -22.9386269)"
"POINT(-43.1937833 -22.9386164)"
"POINT(-43.1937833 -22.9386164)"
"POINT(-43.1943613 -22.9384409)"
"POINT(-43.1956919296441 -22.9383161798058)"
"POINT(-43.1956103 -22.938225)"
"POINT(-43.1954523 -22.938135)"
"POINT(-43.1952765 -22.9381095)"
"POINT(-43.1951104 -22.938132)"
"POINT(-43.1943613 -22.9384409)"
"POINT(-43.1945144 -22.9383884)"
"POINT(-43.1945144 -22.9383884)"
"POINT(-43.1951104 -22.938132)"
"POINT(-43.1960548 -22.9392672)"
"POINT(-43.1960178631556 -22.9391434582592)"
"POINT(-43.1983036 -22.9403604)"
"POINT(-43.197973 -22.9404399)"
"POINT(-43.197973 -22.9404399)"
"POINT(-43.1973657 -22.9405733)"
"POINT(-43.1971637 -22.9405358)"
"POINT(-43.1970204 -22.9404414)"
"POINT(-43.1962323 -22.9398205)"
"POINT(-43.1961639 -22.9396961)"
"POINT(-43.1960548 -22.9392672)"
