dataHora,ordem,linha,latitude,longitude,velocidade
10-15-2017 16:44:34,D13181,752,"-22.892281","-43.59243",14
10-15-2017 16:44:34,D13206,SV790,"-22.8801","-43.357052",0
10-15-2017 16:44:34,D13262,,"-22.87641","-43.419849",0
10-15-2017 16:44:34,D13344,,"-22.91531","-43.36079",0
10-15-2017 16:44:34,D13377,801,"-22.92795","-43.373589",31
10-15-2017 16:44:34,D13384,794,"-22.879829","-43.35696",0
10-15-2017 16:44:34,D13395,811,"-22.87623","-43.419449",0
10-15-2017 16:44:34,D53584,393,"-22.90996","-43.20536",33
10-15-2017 16:44:34,D53645,393,"-22.845551","-43.248291",48
10-15-2017 16:44:34,D86085,918,"-22.878075","-43.436882",0.37
10-15-2017 16:44:34,D86264,867,"-22.893415","-43.532433",0
10-15-2017 16:44:34,D86400,851,"-22.901922","-43.547035",36.48
10-15-2017 16:44:34,D87026,771,"-22.90152","-43.557419",0
10-15-2017 16:44:35,A27566,548,"-23.00633","-43.315151",50
10-15-2017 16:44:35,A37548,,"-22.94594","-43.182621",17
10-15-2017 16:44:35,A41009,105,"-22.858833","-43.245312",0
10-15-2017 16:44:35,A41036,111,"-22.900681","-43.208057",1.3
10-15-2017 16:44:35,A41125,106,"-22.961231","-43.175549",38.52
10-15-2017 16:44:35,A41461,100,"-22.900883","-43.207973",0.56
10-15-2017 16:44:35,A48030,426,"-22.910929","-43.269863",0.93
10-15-2017 16:44:35,A48031,426,"-22.98295","-43.191032",12.59
10-15-2017 16:44:35,A50093,301,"-22.923943","-43.232353",9.45
10-15-2017 16:44:35,A55092,,"-22.90896","-43.19928",30
10-15-2017 16:44:35,A55102,435,"-22.979071","-43.231522",0
10-15-2017 16:44:35,A55113,435,"-22.938959","-43.183208",38
10-15-2017 16:44:35,A72117,117,"-22.905521","-43.190723",0.56
10-15-2017 16:44:35,A72159,422,"-22.923521","-43.25647",0
10-15-2017 16:44:35,B10115,323,"-22.815092","-43.187344",0
10-15-2017 16:44:35,B10117,322,"-22.828346","-43.235405",63
10-15-2017 16:44:35,B11706,908,"-22.84576","-43.377937",0
10-15-2017 16:44:35,B25562,606,"-22.902241","-43.298561",0
10-15-2017 16:44:35,B25595,SV232,"-22.90225","-43.298759",0
10-15-2017 16:44:35,B27005,629,"-22.919689","-43.233879",1
10-15-2017 16:44:35,B27012,629,"-22.85248","-43.31588",36
10-15-2017 16:44:35,B27061,,"-22.87595","-43.266129",34
10-15-2017 16:44:35,B27066,951,"-22.85141","-43.310921",21
10-15-2017 16:44:35,B27105,629,"-22.922541","-43.233131",0
10-15-2017 16:44:35,B28558,,"-22.816601","-43.18745",9
10-15-2017 16:44:35,B28594,324,"-22.902411","-43.181461",0
10-15-2017 16:44:35,B28621,326,"-22.79105","-43.180771",0
10-15-2017 16:44:35,B32530,,"-22.816441","-43.384838",40
10-15-2017 16:44:35,B32590,298,"-22.83423","-43.34119",30
10-15-2017 16:44:35,B32632,,"-22.814461","-43.352058",22
10-15-2017 16:44:35,B32664,298,"-22.879169","-43.321609",0
10-15-2017 16:44:35,B32743,298,"-22.88308","-43.27631",23
10-15-2017 16:44:35,B42575,457,"-22.93026","-43.186401",58
10-15-2017 16:44:35,B44532,SVA685,"-22.822729","-43.3241",43
10-15-2017 16:44:35,B51625,917,"-22.87141","-43.268261",38
10-15-2017 16:44:35,B63012,,"-22.7929","-43.29451",0
10-15-2017 16:44:35,B63035,,"-22.867399","-43.258438",0
10-15-2017 16:44:35,B63041,,"-22.79286","-43.294659",0
10-15-2017 16:44:35,B63046,,"-22.792971","-43.294369",0
10-15-2017 16:44:35,B63062,,"-22.86751","-43.258511",0
10-15-2017 16:44:35,B73041,,"-22.9221","-43.232811",0
10-15-2017 16:44:35,C12044,,"-22.86791","-43.748718",74
10-15-2017 16:44:35,C27106,SE940,"-22.81743","-43.302101",0
10-15-2017 16:44:35,C30021,,"-22.97991","-43.491199",0
10-15-2017 16:44:35,C30084,346,"-22.880501","-43.358452",0
10-15-2017 16:44:35,C30191,343,"-23.00547","-43.31258",0
10-15-2017 16:44:35,C30283,,"-22.951019","-43.34798",0
10-15-2017 16:44:35,C30295,,"-22.95046","-43.34787",0
10-15-2017 16:44:35,C30330,565,"-22.88035","-43.356892",0
10-15-2017 16:44:35,C30338,565,"-22.915739","-43.36129",0
10-15-2017 16:44:35,C41161,309,"-23.010441","-43.354935",54.08
10-15-2017 16:44:35,C41418,104,"-22.899286","-43.205303",27.41
10-15-2017 16:44:35,C41891,2018,"-22.908159","-43.174541",26
10-15-2017 16:44:35,C42526,607,"-22.92482","-43.209991",0
10-15-2017 16:44:35,C42673,607,"-22.91861","-43.2183",0
10-15-2017 16:44:35,C47464,,"-22.953199","-43.3507",0
10-15-2017 16:44:35,C47664,553,"-22.953279","-43.350208",0
10-15-2017 16:44:35,C47675,306,"-22.87994","-43.35725",0
10-15-2017 16:44:35,C47744,636,"-22.915739","-43.26265",0
10-15-2017 16:44:35,C47772,862,"-22.974609","-43.32711",21
10-15-2017 16:44:35,C47852,862,"-22.952471","-43.35067",0
10-15-2017 16:44:35,C50108,,"-23.030098","-43.48003",24.26
10-15-2017 16:44:35,D12137,,"-23.013","-43.54063",0
10-15-2017 16:44:35,D13018,803,"-22.907061","-43.379478",13
10-15-2017 16:44:35,D13073,731,"-22.879721","-43.357311",0
10-15-2017 16:44:35,D13087,746,"-22.88014","-43.356789",0
10-15-2017 16:44:35,D13129,794,"-22.879919","-43.46357",0
10-15-2017 16:44:35,D13162,756,"-22.883591","-43.55275",0
10-15-2017 16:44:35,D13170,752,"-22.84045","-43.338558",0
10-15-2017 16:44:35,D13180,737,"-22.869169","-43.435371",48
10-15-2017 16:44:35,D13202,737,"-22.88368","-43.55299",0
10-15-2017 16:44:35,D13221,,"-22.8766","-43.419849",0
10-15-2017 16:44:35,D13236,803,"-22.876181","-43.419979",0
10-15-2017 16:44:35,D13260,803,"-22.876431","-43.420109",0
10-15-2017 16:44:35,D13292,,"-22.87665","-43.41975",0
10-15-2017 16:44:35,D13304,790,"-22.88328","-43.552959",0
10-15-2017 16:44:35,D13335,,"-22.87619","-43.42001",0
10-15-2017 16:44:35,D53637,393,"-22.89739","-43.486919",0
10-15-2017 16:44:35,D53698,786,"-22.871651","-43.414021",28
10-15-2017 16:44:35,D86208,867,"-22.991051","-43.591824",58.34
10-15-2017 16:44:35,D86256,884,"-22.856806","-43.329288",29.08
10-15-2017 16:44:35,D86308,866,"-22.891853","-43.484921",0.19
10-15-2017 16:44:35,D86699,2381,"-22.898283","-43.565697",54.45
10-15-2017 16:44:36,A27587,548,"-22.96035","-43.20396",0
10-15-2017 16:44:36,A41245,455,"-22.975477","-43.227764",26.3
10-15-2017 16:44:36,A55044,435,"-22.984659","-43.19656",17
10-15-2017 16:44:36,A55072,435,"-22.98398","-43.221062",1
10-15-2017 16:44:36,A63501,,"-22.99334","-43.253201",12
10-15-2017 16:44:36,A63516,,"-22.90163","-43.20816",0
10-15-2017 16:44:36,A72031,410,"-22.923874","-43.235867",0
10-15-2017 16:44:36,A72077,410,"-22.979441","-43.23138",0.74
10-15-2017 16:44:36,B10051,914,"-22.823687","-43.296326",35.74
10-15-2017 16:44:36,B10137,SV901,"-22.853519","-43.247883",20
10-15-2017 16:44:36,B10547,627,"-22.91783","-43.24667",38
10-15-2017 16:44:36,B10557,,"-22.868481","-43.257381",0
10-15-2017 16:44:36,B11534,669,"-22.811323","-43.37228",0
10-15-2017 16:44:36,B11552,,"-22.863655","-43.364002",32.78
10-15-2017 16:44:36,B11575,362,"-22.838392","-43.362656",1.3
10-15-2017 16:44:36,B25509,,"-22.90225","-43.29937",0
10-15-2017 16:44:36,B25605,,"-22.90243","-43.29929",1
10-15-2017 16:44:36,B27001,639,"-22.81739","-43.301571",0
10-15-2017 16:44:36,B31052,483,"-22.888599","-43.22205",57
10-15-2017 16:44:36,B31102,483,"-22.838449","-43.27483",50
10-15-2017 16:44:36,B31149,284,"-22.843571","-43.26223",20
10-15-2017 16:44:36,B31159,,"-22.804621","-43.30949",0
10-15-2017 16:44:36,B32604,298,"-22.878901","-43.266609",29
10-15-2017 16:44:36,B32606,298,"-22.859119","-43.34589",20
10-15-2017 16:44:36,B32633,793,"-22.81809","-43.393002",0
10-15-2017 16:44:36,B32813,296,"-22.89316","-43.239639",37
10-15-2017 16:44:36,B58027,679,"-22.83736","-43.285389",0
10-15-2017 16:44:36,B58180,628,"-22.84432","-43.28413",0
10-15-2017 16:44:36,B63032,920,"-22.80476","-43.359402",0
10-15-2017 16:44:36,B63091,919,"-22.86167","-43.232231",42
10-15-2017 16:44:36,B73119,,"-22.92227","-43.232929",0
10-15-2017 16:44:36,C12517,2345,"-22.866829","-43.355415",0
10-15-2017 16:44:36,C12527,2345,"-22.866993","-43.355099",0
10-15-2017 16:44:36,C13045,745,"-22.879589","-43.35696",0
10-15-2017 16:44:36,C13081,,"-22.87606","-43.42041",0
10-15-2017 16:44:36,C20004,611,"-22.949406","-43.38966",38.89
10-15-2017 16:44:36,C20024,600,"-22.916388","-43.249249",0
10-15-2017 16:44:36,C20061,600,"-22.920195","-43.225754",0.19
10-15-2017 16:44:36,C20067,900,"-22.93824","-43.369476",33.89
10-15-2017 16:44:36,C20150,880,"-22.989542","-43.366161",54.45
10-15-2017 16:44:36,C20234,611,"-22.909254","-43.315315",54.82
10-15-2017 16:44:36,C27067,SV774,"-22.825649","-43.31316",40
10-15-2017 16:44:36,C30005,343,"-22.902361","-43.181679",0
10-15-2017 16:44:36,C30082,346,"-22.90893","-43.203369",66
10-15-2017 16:44:36,C30214,550,"-22.946989","-43.339729",26
10-15-2017 16:44:36,C30234,731,"-22.867979","-43.479759",11
10-15-2017 16:44:36,C30288,,"-22.95018","-43.348331",0
10-15-2017 16:44:36,C30303,550,"-22.95125","-43.348358",0
10-15-2017 16:44:36,C30346,565,"-22.880051","-43.356941",0
10-15-2017 16:44:36,C30347,565,"-22.88059","-43.35693",0
10-15-2017 16:44:36,C41089,309,"-22.904545","-43.192516",0.37
10-15-2017 16:44:36,C41366,,"-23.001534","-43.365234",0
10-15-2017 16:44:36,C41882,2329,"-23.000509","-43.342621",8
10-15-2017 16:44:36,C42603,607,"-22.92499","-43.211231",37
10-15-2017 16:44:36,C47682,551,"-22.9519","-43.35017",0
10-15-2017 16:44:36,C47685,353,"-22.901951","-43.20797",0
10-15-2017 16:44:36,C47726,636,"-22.888809","-43.31427",60
10-15-2017 16:44:36,C47826,692,"-22.87966","-43.357151",0
10-15-2017 16:44:36,C47843,863,"-22.95339","-43.35096",0
10-15-2017 16:44:36,C47853,878,"-22.880251","-43.358231",0
10-15-2017 16:44:36,C47854,878,"-22.989679","-43.32201",0
10-15-2017 16:44:36,C47881,,"-22.95319","-43.35033",0
10-15-2017 16:44:36,C47901,2114,"-22.953011","-43.349709",0
10-15-2017 16:44:36,C47916,,"-22.95278","-43.349628",0
10-15-2017 16:44:36,C51634,371,"-22.882681","-43.342239",18
10-15-2017 16:44:36,D12127,,"-23.012581","-43.54113",0
10-15-2017 16:44:36,D12156,2335,"-22.91501","-43.17617",34
10-15-2017 16:44:36,D13021,383,"-22.882389","-43.41032",20
10-15-2017 16:44:36,D13117,756,"-22.91507","-43.682671",0
10-15-2017 16:44:36,D13147,394,"-22.81531","-43.289688",9
10-15-2017 16:44:36,D13177,752,"-22.883101","-43.55267",0
10-15-2017 16:44:36,D13207,SV790,"-22.8654","-43.425621",6
10-15-2017 16:44:36,D13230,,"-22.876551","-43.41996",0
10-15-2017 16:44:36,D13277,926,"-22.866739","-43.41153",26
10-15-2017 16:44:36,D13325,394,"-22.83441","-43.35936",70
10-15-2017 16:44:36,D13334,,"-22.87619","-43.419739",0
10-15-2017 16:44:36,D13356,SP803,"-22.8764","-43.419449",0
10-15-2017 16:44:36,D13373,790,"-22.88344","-43.552971",0
10-15-2017 16:44:36,D17007,842,"-22.91725","-43.607792",0
10-15-2017 16:44:36,D17083,833,"-22.899981","-43.572899",47
10-15-2017 16:44:36,D53501,393,"-22.824659","-43.333",52
10-15-2017 16:44:36,D86047,837,"-22.901785","-43.555145",0.19
10-15-2017 16:44:36,D86071,864,"-22.902498","-43.549015",35.37
10-15-2017 16:44:36,D86078,851,"-22.902744","-43.561047",29.26
10-15-2017 16:44:36,D86311,884,"-22.934032","-43.576397",45.19
10-15-2017 16:44:36,D86374,884,"-22.954294","-43.609745",31.3
10-15-2017 16:44:36,D87197,770,"-22.856159","-43.478668",49
10-15-2017 16:44:37,A27604,102,"-22.91221","-43.198399",34
10-15-2017 16:44:37,A29028,,"-22.899851","-43.244179",26
10-15-2017 16:44:37,A29059,471,"-22.915979","-43.176392",42
10-15-2017 16:44:37,A37571,581,"-22.983841","-43.210129",0
10-15-2017 16:44:37,A37591,584,"-22.93981","-43.199821",0
10-15-2017 16:44:37,A41278,,"-22.909147","-43.222462",0
10-15-2017 16:44:37,A41435,415,"-22.869764","-43.240284",0.19
10-15-2017 16:44:37,A48131,202,"-22.906637","-43.182007",28.89
10-15-2017 16:44:37,A55158,435,"-22.98527","-43.192921",18
10-15-2017 16:44:37,A63506,,"-22.867411","-43.258808",0
10-15-2017 16:44:37,A63519,,"-22.86791","-43.258511",0
10-15-2017 16:44:37,A63535,107,"-22.952869","-43.17886",27
10-15-2017 16:44:37,A71544,217,"-22.931141","-43.254868",11.48
10-15-2017 16:44:37,A71571,100,"-22.968031","-43.183086",0.93
10-15-2017 16:44:37,A72019,422,"-22.905512","-43.192734",0.74
10-15-2017 16:44:37,B10048,634,"-22.926769","-43.234226",0
10-15-2017 16:44:37,B10119,934,"-22.804638","-43.202457",29
10-15-2017 16:44:37,B10170,SV901,"-22.825556","-43.169155",0
10-15-2017 16:44:37,B25551,249,"-22.9158","-43.23143",41
10-15-2017 16:44:37,B25559,606,"-22.901119","-43.208179",0
10-15-2017 16:44:37,B25611,SV232,"-22.904831","-43.292782",9
10-15-2017 16:44:37,B25613,249,"-22.904381","-43.295052",32
10-15-2017 16:44:37,B27020,629,"-22.874201","-43.266781",26
10-15-2017 16:44:37,B27044,639,"-22.81086","-43.32975",0
10-15-2017 16:44:37,B27135,905,"-22.81694","-43.301498",0
10-15-2017 16:44:37,B28536,326,"-22.8398","-43.239281",0
10-15-2017 16:44:37,B31062,483,"-22.836411","-43.283428",0
10-15-2017 16:44:37,B31114,498,"-22.916969","-43.194519",32
10-15-2017 16:44:37,B31132,,"-22.804489","-43.30965",0
10-15-2017 16:44:37,B32538,687,"-22.887489","-43.28421",0
10-15-2017 16:44:37,B32576,298,"-22.80547","-43.365139",3
10-15-2017 16:44:37,B32595,946,"-22.8682","-43.284679",35
10-15-2017 16:44:37,B32678,342,"-22.818951","-43.309978",49
10-15-2017 16:44:37,B32798,945,"-22.83745","-43.380001",37
10-15-2017 16:44:37,B44535,SVB685,"-22.85368","-43.3498",21
10-15-2017 16:44:37,B44544,638,"-22.88653","-43.29866",14
10-15-2017 16:44:37,B44692,638,"-22.853291","-43.37434",35
10-15-2017 16:44:37,B63014,,"-22.79244","-43.294361",0
10-15-2017 16:44:37,B71079,247,"-22.914249","-43.174801",12.96
10-15-2017 16:44:37,C12039,,"-23.013531","-43.539669",0
10-15-2017 16:44:37,C12528,2345,"-22.866886","-43.355209",0
10-15-2017 16:44:37,C13053,746,"-22.87994","-43.358299",0
10-15-2017 16:44:37,C13083,,"-22.876209","-43.420391",0
10-15-2017 16:44:37,C13108,341,"-22.879089","-43.35701",0
10-15-2017 16:44:37,C20158,380,"-22.929768","-43.373257",43.34
10-15-2017 16:44:37,C20169,390,"-22.92395","-43.311264",37.78
10-15-2017 16:44:37,C27022,SV774,"-22.844469","-43.32515",10
10-15-2017 16:44:37,C30070,SV790,"-22.88308","-43.55299",0
10-15-2017 16:44:37,C30162,550,"-23.00642","-43.311859",0
10-15-2017 16:44:37,C30174,876,"-22.93704","-43.33585",0
10-15-2017 16:44:37,C30326,557,"-22.9793","-43.33342",0
10-15-2017 16:44:37,C41305,,"-22.930214","-43.186268",49.45
10-15-2017 16:44:37,C41367,315,"-22.997789","-43.265419",60.56
10-15-2017 16:44:37,C44626,721,"-22.852751","-43.312561",0
10-15-2017 16:44:37,C47499,,"-22.951839","-43.348511",0
10-15-2017 16:44:37,C47535,554,"-22.99971","-43.350559",0
10-15-2017 16:44:37,C47774,861,"-22.952869","-43.35004",0
10-15-2017 16:44:37,C47798,353,"-22.917021","-43.260811",0
10-15-2017 16:44:37,C47819,878,"-22.879589","-43.356899",0
10-15-2017 16:44:37,C47845,878,"-22.88073","-43.358028",0
10-15-2017 16:44:37,C47846,861,"-22.973249","-43.33289",15
10-15-2017 16:44:37,C47899,554,"-22.952971","-43.35043",0
10-15-2017 16:44:37,D12133,,"-23.013161","-43.54023",0
10-15-2017 16:44:37,D13104,,"-22.87558","-43.418812",0
10-15-2017 16:44:37,D13265,,"-22.87657","-43.419701",0
10-15-2017 16:44:37,D13305,,"-22.87641","-43.419861",0
10-15-2017 16:44:37,D13308,794,"-22.879999","-43.356739",0
10-15-2017 16:44:37,D13327,,"-22.87574","-43.418961",0
10-15-2017 16:44:37,D13337,,"-22.875919","-43.41993",0
10-15-2017 16:44:37,D13394,,"-22.87648","-43.419418",0
10-15-2017 16:44:37,D17125,840,"-22.91069","-43.69157",10
10-15-2017 16:44:37,D53724,848,"-22.90132","-43.550152",32
10-15-2017 16:44:37,D86189,SV843,"-22.900169","-43.542934",60.38
10-15-2017 16:44:37,D86236,802,"-22.886158","-43.473591",0.56
10-15-2017 16:44:37,D86239,918,"-22.843613","-43.322544",0.37
10-15-2017 16:44:37,D87256,738,"-22.906561","-43.560829",37
10-15-2017 16:44:37,D87380,SP850,"-22.918341","-43.60807",0
10-15-2017 16:44:38,A27563,548,"-22.9496","-43.189129",8
10-15-2017 16:44:38,A29133,474,"-22.90361","-43.17255",64
10-15-2017 16:44:38,A41168,,"-22.910604","-43.216087",33.52
10-15-2017 16:44:38,A41225,106,"-22.875538","-43.24136",0
10-15-2017 16:44:38,A48021,415,"-22.920494","-43.216995",0
10-15-2017 16:44:38,A48125,415,"-22.948898","-43.180935",64.26
10-15-2017 16:44:38,A50051,220,"-22.929258","-43.254219",0.19
10-15-2017 16:44:38,A50137,603,"-22.928831","-43.25383",0
10-15-2017 16:44:38,A50221,302,"-23.001617","-43.365437",0
10-15-2017 16:44:38,A55048,464,"-22.90864","-43.20055",9
10-15-2017 16:44:38,A55049,434,"-22.914431","-43.176579",0
10-15-2017 16:44:38,A55148,464,"-22.912821","-43.18359",40
10-15-2017 16:44:38,B10073,634,"-22.838669","-43.239658",46
10-15-2017 16:44:38,B10075,634,"-22.915995","-43.218269",32
10-15-2017 16:44:38,B10090,924,"-22.806515","-43.198715",41
10-15-2017 16:44:38,B10411,2342,"-22.814714","-43.187412",0
10-15-2017 16:44:38,B11541,362,"-22.865784","-43.356899",0
10-15-2017 16:44:38,B11568,362,"-22.866693","-43.355988",0
10-15-2017 16:44:38,B11652,908,"-22.871742","-43.345402",56.49
10-15-2017 16:44:38,B25607,249,"-22.90868","-43.18232",32
10-15-2017 16:44:38,B27129,905,"-22.816839","-43.301201",0
10-15-2017 16:44:38,B27140,950,"-22.854","-43.313",0
10-15-2017 16:44:38,B27181,639,"-22.91482","-43.240791",27
10-15-2017 16:44:38,B28569,696,"-22.851151","-43.247238",59
10-15-2017 16:44:38,B28576,324,"-22.804239","-43.181728",8
10-15-2017 16:44:38,B31042,497,"-22.932449","-43.182461",15
10-15-2017 16:44:38,B31134,497,"-22.83511","-43.280708",22
10-15-2017 16:44:38,B32547,298,"-22.88135","-43.28751",32
10-15-2017 16:44:38,B32564,298,"-22.899691","-43.278889",0
10-15-2017 16:44:38,B32610,779,"-22.80584","-43.367031",1
10-15-2017 16:44:38,B32696,342,"-22.81621","-43.302818",40
10-15-2017 16:44:38,B32796,399,"-22.89983","-43.278992",0
10-15-2017 16:44:38,B32812,399,"-22.8332","-43.391918",27
10-15-2017 16:44:38,B42646,277,"-22.89645","-43.275131",40
10-15-2017 16:44:38,B58039,679,"-22.848009","-43.2901",0
10-15-2017 16:44:38,B63074,,"-22.79262","-43.294338",0
10-15-2017 16:44:38,B71053,239,"-22.899267","-43.301811",20.74
10-15-2017 16:44:38,B71106,238,"-22.905664","-43.311008",13.52
10-15-2017 16:44:38,B71122,247,"-22.90287","-43.314152",0
10-15-2017 16:44:38,B82516,653,"-22.86582","-43.374252",18.33
10-15-2017 16:44:38,C12510,2345,"-22.866936","-43.355476",0.19
10-15-2017 16:44:38,C13042,,"-22.876051","-43.420219",0
10-15-2017 16:44:38,C13115,746,"-22.87796","-43.360241",15
10-15-2017 16:44:38,C30090,,"-22.927799","-43.358601",37
10-15-2017 16:44:38,C30137,,"-22.95043","-43.34832",0
10-15-2017 16:44:38,C30321,557,"-22.989149","-43.322552",0
10-15-2017 16:44:38,C41265,309,"-22.905029","-43.191788",0
10-15-2017 16:44:38,C42623,686,"-22.89237","-43.334381",0
10-15-2017 16:44:38,C44683,,"-22.86511","-43.33395",0
10-15-2017 16:44:38,C47465,553,"-22.951759","-43.34856",0
10-15-2017 16:44:38,C47477,315,"-22.984051","-43.365238",0
10-15-2017 16:44:38,C47540,368,"-22.91025","-43.233372",0
10-15-2017 16:44:38,C47607,,"-22.953131","-43.35104",0
10-15-2017 16:44:38,C47736,636,"-22.895809","-43.294418",17
10-15-2017 16:44:38,C47758,862,"-22.987169","-43.308201",24
10-15-2017 16:44:38,C47818,878,"-22.87981","-43.35704",0
10-15-2017 16:44:38,C47832,692,"-22.88002","-43.358212",0
10-15-2017 16:44:38,C50045,,"-22.9697","-43.413998",31.85
10-15-2017 16:44:38,C50077,805,"-23.001553","-43.365593",0.19
10-15-2017 16:44:38,D12104,2303,"-22.9375","-43.655281",0
10-15-2017 16:44:38,D12114,2303,"-23.013519","-43.539841",0
10-15-2017 16:44:38,D12122,,"-22.91523","-43.682919",0
10-15-2017 16:44:38,D12128,2335,"-23.01269","-43.54081",0
10-15-2017 16:44:38,D13036,803,"-22.880251","-43.470379",23
10-15-2017 16:44:38,D13133,,"-22.876051","-43.42028",0
10-15-2017 16:44:38,D13186,752,"-22.883169","-43.552639",0
10-15-2017 16:44:38,D13266,,"-22.87673","-43.419849",0
10-15-2017 16:44:38,D13296,,"-22.87631","-43.420181",0
10-15-2017 16:44:38,D17035,825,"-22.902361","-43.561588",0
10-15-2017 16:44:38,D53689,397,"-22.824511","-43.332241",4
10-15-2017 16:44:38,D53697,786,"-22.88345","-43.491829",7
10-15-2017 16:44:38,D53754,786,"-22.902201","-43.555031",0
10-15-2017 16:44:38,D86082,918,"-22.894798","-43.532589",0.37
10-15-2017 16:44:38,D86112,864,"-22.901575","-43.555737",1.11
10-15-2017 16:44:38,D86116,864,"-22.901449","-43.554493",1.48
10-15-2017 16:44:38,D86721,2801,"-23.006487","-43.436237",61.49
10-15-2017 16:44:38,D87011,SP850,"-22.902531","-43.562641",29
10-15-2017 16:44:39,A41030,,"-22.874104","-43.241718",0.93
10-15-2017 16:44:39,A41075,460,"-22.958796","-43.205017",55.56
10-15-2017 16:44:39,A41269,315,"-22.895136","-43.213417",77.04
10-15-2017 16:44:39,A41462,,"-22.902441","-43.20808",0
10-15-2017 16:44:39,A48035,117,"-22.933517","-43.185909",23.34
10-15-2017 16:44:39,A55152,435,"-22.973801","-43.188721",29
10-15-2017 16:44:39,A63540,,"-22.867649","-43.258678",0
10-15-2017 16:44:39,A71604,539,"-22.997929","-43.265614",48.52
10-15-2017 16:44:39,A71623,539,"-22.984476","-43.195522",22.96
10-15-2017 16:44:39,A72063,422,"-22.934809","-43.185532",39.82
10-15-2017 16:44:39,B10009,,"-22.815216","-43.186829",0
10-15-2017 16:44:39,B25511,606,"-22.92951","-43.243031",9
10-15-2017 16:44:39,B25517,,"-22.902571","-43.299381",4
10-15-2017 16:44:39,B25565,249,"-22.905661","-43.191898",25
10-15-2017 16:44:39,B25568,606,"-22.91083","-43.224491",38
10-15-2017 16:44:39,B25569,606,"-22.93243","-43.240662",28
10-15-2017 16:44:39,B25583,SV232,"-22.91378","-43.236069",34
10-15-2017 16:44:39,B27007,905,"-22.83209","-43.290779",39
10-15-2017 16:44:39,B27048,,"-22.807961","-43.32159",22
10-15-2017 16:44:39,B27065,265,"-22.87182","-43.342129",29
10-15-2017 16:44:39,B27188,,"-22.91959","-43.256111",0
10-15-2017 16:44:39,B28537,324,"-22.90436","-43.189579",40
10-15-2017 16:44:39,B31019,498,"-22.88871","-43.218159",55
10-15-2017 16:44:39,B31050,497,"-22.866541","-43.253441",37
10-15-2017 16:44:39,B32539,944,"-22.80624","-43.365028",0
10-15-2017 16:44:39,B32645,298,"-22.8955","-43.23761",33
10-15-2017 16:44:39,B32722,298,"-22.837231","-43.380161",19
10-15-2017 16:44:39,B32732,399,"-22.90518","-43.192131",0
10-15-2017 16:44:39,B32779,779,"-22.830601","-43.270168",49
10-15-2017 16:44:39,B32823,296,"-22.84651","-43.32452",0
10-15-2017 16:44:39,B32838,688,"-22.81636","-43.394211",0
10-15-2017 16:44:39,B42595,254,"-22.882759","-43.32217",47
10-15-2017 16:44:39,B42608,,"-22.876471","-43.3297",0
10-15-2017 16:44:39,B63013,,"-22.867359","-43.258339",0
10-15-2017 16:44:39,B71018,239,"-22.906462","-43.270905",2.78
10-15-2017 16:44:39,B71021,239,"-22.90304","-43.31411",0.56
10-15-2017 16:44:39,C12040,,"-22.91732","-43.929649",8
10-15-2017 16:44:39,C12520,2345,"-22.866867","-43.355549",0
10-15-2017 16:44:39,C13007,878,"-22.87973","-43.356899",0
10-15-2017 16:44:39,C27018,SV774,"-22.82835","-43.324799",35
10-15-2017 16:44:39,C27030,774,"-22.81673","-43.313019",35
10-15-2017 16:44:39,C30128,746,"-22.880119","-43.413879",42
10-15-2017 16:44:39,C30173,,"-22.87583","-43.419312",0
10-15-2017 16:44:39,C30275,900,"-22.9354","-43.372002",0
10-15-2017 16:44:39,C30294,,"-22.95056","-43.348309",0
10-15-2017 16:44:39,C30319,,"-22.95117","-43.348499",0
10-15-2017 16:44:39,C41414,104,"-22.914095","-43.1777",0.19
10-15-2017 16:44:39,C44515,783,"-22.865919","-43.37674",31
10-15-2017 16:44:39,C47748,554,"-22.953039","-43.350449",0
10-15-2017 16:44:39,C47817,692,"-22.88097","-43.358231",0
10-15-2017 16:44:39,C47837,861,"-22.95595","-43.348412",0
10-15-2017 16:44:39,C47929,,"-22.95233","-43.34803",0
10-15-2017 16:44:39,C47937,,"-22.952789","-43.349621",0
10-15-2017 16:44:39,C82558,,"-22.984976","-43.426662",22.22
10-15-2017 16:44:39,C82560,678,"-22.896675","-43.352104",0.56
10-15-2017 16:44:39,C82653,678,"-22.859579","-43.370724",0
10-15-2017 16:44:39,D12155,2335,"-23.013411","-43.539669",0
10-15-2017 16:44:39,D13122,,"-22.87674","-43.419731",0
10-15-2017 16:44:39,D13225,803,"-22.882429","-43.486198",0
10-15-2017 16:44:39,D13233,,"-22.87641","-43.419682",0
10-15-2017 16:44:39,D53506,397,"-22.902121","-43.554741",0
10-15-2017 16:44:39,D86030,864,"-22.879419","-43.50481",11.11
10-15-2017 16:44:39,D86261,918,"-23.066797","-43.567837",0
10-15-2017 16:44:39,D86737,2338,"-23.007664","-43.303898",0
10-15-2017 16:44:39,D87311,821,"-22.903299","-43.56673",0
10-15-2017 16:44:40,A29001,,"-22.94586","-43.18203",23
10-15-2017 16:44:40,A29026,473,"-22.90707","-43.20948",9
10-15-2017 16:44:40,A29033,471,"-22.92942","-43.174129",0
10-15-2017 16:44:40,A29050,,"-22.90255","-43.275211",18
10-15-2017 16:44:40,A37576,,"-22.93096","-43.178291",0
